"","ID","5627","6062","10050","10794","827","20","339","7754","5461","2985","6356","4439","3735","9566","7206","15","6329","72","1718","1093","4543","461","885","649","1611","5561","437","1540","6435","5703","5718","309","6608","6361","6100","3543","3238","5987","399","6050","130","5014","6078","6063","10051","10795","7755","6357","4440","3388","6248","9567","77","7207","60","5792","5748","4544","462","650","441","938","1719","992","5626","438","2984","826","5300","5719","338","5460","6609","3544","3239","400","6051","9690","6328","6079","884","5015","1092","1610","74","6249","3389","5560","5793","1539","6434","5749","76","5702","442","939","308","6360","5986","993","F45EABA32F2E","F45EAB95E889","606405AA0722","209148E036DE","F45EAB9F7485","F45EAB08F8CD","9884E32091E7","A81B6A6463E9","F45EAB95EB7A","606405C9418C","A81B6A7A5C74","A81B6A641C8B","9884E320942F","606405AA0C73","F45EAB08F8A5","F45EAB95EA05","9884E320987A","F45EAB9C02DF","F45EABA254AA","606405CA407A","A81B6A646611","606405A9F0C5","F45EABA335D0","F45EAB9BFE45","209148E036E8","9884E3206135","606405B93FB6","9884E3209408","F45EAB95ED67","F45EAB95EA75","209148E036FB","A81B6A64D32A","A81B6A7AF0DD","A81B6A7B1BA5","A81B6A7B1B8D","606405C9517E","A81B6A7AF580","F45EAB9F74E4","F45EAB9C02DC","F45EAB9C48F6","A81B6A7A5B06"
"2018-07-07T12:30:00Z","","5.457826086956522","5.464782608695652","6.090000000000001","6.027826086956521","6.061304347826087","3.358695652173913","6.4804545454545455","8.870000000000001","5.483636363636363","5.3568181818181815","6.223181818181817","6.995454545454547","7.004545454545454","5.0568181818181825","6.526521739130436","4.250869565217392","5.613478260869566","","5.781363636363635","7.374347826086957","7.947619047619048","6.348695652173913","6.0980952380952385","0.5759090909090909","5.5147826086956515","6.931363636363637","5.948181818181817","5.034090909090908","6.5540909090909105","7.861304347826087","8.882857142857143","11.058181818181819","6.664545454545455","6.050434782608697","5.448695652173913","6.574347826086956","5.226363636363637","5.422173913043479","7.235","7.347272727272727","11.619565217391306","6.331818181818181","","5.656363636363637","6.814545454545454","4.573478260869565","8.915652173913042","6.432608695652173","6.92","6.308695652173912","7.2268181818181825","4.151818181818182","6.299565217391303","6.130454545454546","5.823478260869565","7.325454545454545","7.050869565217391","7.821052631578947","8.600454545454546","5.500454545454546","11.7","5.623181818181818","2.6822727272727267","6.957826086956522","5.212272727272728","21.472608695652173","6.394782608695652","5.774545454545454","7.027391304347826","8.608571428571429","6.685652173913042","5.584782608695652","7.639130434782607","6.292727272727271","6.231739130434783","7.147826086956522","6.49","2.1100000000000003","5.897391304347826","","6.825238095238094","6.2678260869565205","7.166363636363636","5.918636363636364","13.68565217391304","6.329999999999999","6.7404545454545435","6.446521739130435","7.710909090909093","5.040000000000001","5.72","7.503478260869565","5.78","7.043181818181818","","6.196956521739129","9.54142857142857","5.854545454545455","6.414999999999998","7.125909090909091","5.7407","6.1804333333333314","","3.6733000000000002","2.3043","3.686433333333334","3.5885000000000007","2.6489999999999996","1.9204333333333332","2.550366666666667","3.8751666666666664","2.2853793103448274","3.3125000000000004","3.6893999999999996","","3.2374000000000005","","3.5394687499999993","3.8119","-1","1.943166666666667","2.1109","3.2322333333333337","3.146033333333333","3.7205000000000004","2.400033333333333","4305.0431874999995","0.6039666666666668","4.8514","-1","4.596933333333334","5.315733333333333","6.358133333333332","5.359966666666667","","2.5736000000000003","3.5255999999999994","3.550533333333333","4.241966666666667","6.967466666666667",""
"2018-07-07T13:00:00Z","","5.560454545454545","5.195454545454545","6.14391304347826","5.785","5.693636363636364","5.369090909090909","6.387391304347826","8.166086956521738","5.566521739130434","5.45","6.145652173913043","6.67913043478261","7.373913043478262","5.425652173913043","6.461428571428572","4.4165","5.706190476190477","","6.702272727272727","7.13909090909091","7.765909090909091","6.243181818181818","6.426363636363636","1.2886956521739132","6.371363636363636","6.428695652173912","6.56","5.255217391304348","6.200869565217393","7.446818181818182","8.193913043478261","14.343478260869563","6.370000000000001","6.0299999999999985","5.1854545454545455","6.98681818181818","5.7754545454545445","5.289545454545454","6.932173913043478","7.81913043478261","11.580476190476189","6.610869565217393","","5.259565217391304","6.945652173913044","4.006666666666668","8.399090909090908","6.165909090909091","6.409090909090909","6.151363636363637","9.936086956521736","4.337391304347826","6.15909090909091","6.416086956521739","5.410952380952382","6.952173913043478","7.003636363636366","7.521304347826088","8.34826086956522","5.317826086956522","20.5","5.839565217391302","3.6334782608695657","6.748636363636364","5.2382608695652175","21.392272727272726","6.324090909090909","5.363043478260869","7.4781818181818185","7.776818181818182","6.441904761904761","5.49","7.135000000000002","6.5945454545454565","6.479545454545455","6.880909090909089","6.850454545454545","2.531739130434783","5.92409090909091","","6.8886956521739116","6.494545454545456","7.382173913043478","6.512608695652175","14.092727272727272","9.181363636363637","6.1643478260869555","6.246818181818182","7.05","5.675454545454546","5.9368181818181816","7.72590909090909","6.52090909090909","7.10304347826087","3.74","6.250454545454546","10.198695652173912","5.908260869565218","6.43608695652174","6.837826086956523","6.852766666666666","8.7447","","3.9845999999999995","3.091833333333333","3.6838333333333333","4.2630333333333335","3.6780999999999997","1.8771","2.407566666666667","3.399166666666666","2.2880999999999996","2.8883000000000005","2.9785666666666666","","5.392633333333333","","3.092199999999999","4.790066666666667","-1","1.6307999999999998","1.802166666666667","3.7185666666666672","3.3249666666666666","3.6976","3.0410000000000013","4311.417473684211","2.5294","4.038199999999999","-1","4.879766666666666","4.4349","7.882599999999998","5.254366666666666","","2.2647666666666666","3.4787586206896552","3.6815666666666678","3.8545714285714285","7.632482758620689",""
"2018-07-07T13:30:00Z","","5.596521739130436","4.466521739130435","7.02818181818182","5.7434782608695665","5.834782608695652","3.9704347826086948","6.312272727272727","8.45227272727273","5.914545454545453","5.719545454545455","6.380909090909091","6.978571428571428","7.06","5.507727272727274","6.57391304347826","4.683478260869566","5.124782608695651","","7.29","7.773913043478262","6.557727272727271","6.2721739130434795","7.0200000000000005","0.9172727272727275","6.377727272727273","7.179999999999999","6.257727272727271","5.726363636363636","7.4013636363636355","8.337826086956522","8.167272727272728","10.788636363636362","6.765454545454545","6.437391304347826","4.862608695652174","6.3273913043478265","5.755652173913044","4.902173913043477","8.041818181818185","7.967272727272728","12.242173913043478","7.027727272727275","","4.796363636363638","7.920909090909092","4.151739130434782","8.325652173913044","6.437391304347825","7.549090909090908","6.190434782608694","7.284545454545454","4.374090909090909","6.270434782608696","6.50909090909091","5.55","7.586521739130435","7.590869565217392","6.339545454545455","8.43818181818182","5.796363636363638","13.4245","6.504999999999999","4.570952380952381","6.904347826086958","5.5231818181818175","20.64608695652174","6.74782608695652","5.778636363636363","7.418260869565219","7.899130434782607","6.776086956521738","5.7208695652173915","7.914782608695653","6.340454545454546","6.589090909090911","8.093181818181817","7.315217391304348","4.006818181818182","5.394782608695652","","7.593636363636364","6.903913043478262","7.637727272727273","6.908181818181817","14.63434782608696","6.572173913043479","6.068181818181818","6.897391304347827","7.220454545454544","5.760434782608696","6.267727272727272","8","6.76086956521739","7.784545454545455","3.8364285714285713","6.805217391304348","8.26","6.102727272727273","5.944999999999999","7.338636363636362","6.966600000000001","7.5934333333333335","","4.669533333333333","3.4036","3.9604000000000004","3.747833333333333","4.005533333333333","2.063666666666667","2.5152666666666668","3.2815333333333334","2.403566666666667","2.716933333333333","2.4926333333333335","","2.805933333333334","","2.644903225806451","3.7959","-1","1.3086000000000004","2.6878999999999995","3.887766666666667","3.157800000000001","5.2594666666666665","3.5729666666666673","4292.310153846154","1.887966666666667","3.8135333333333334","-1","4.7351","3.8808000000000007","5.537699999999999","4.987433333333333","","2.2397666666666667","3.6570000000000005","4.080166666666667","4.343699999999999","7.853300000000002",""
"2018-07-07T14:00:00Z","","6.017272727272727","4.403181818181817","7.504782608695652","5.905454545454545","5.790909090909093","3.394545454545455","6.037391304347826","8.373043478260868","6.6000000000000005","6.033478260869565","6.987826086956523","6.605000000000001","7.161304347826085","4.429565217391304","6.936666666666666","4.774090909090909","5.682272727272728","","7.073333333333333","7.142272727272726","7.096842105263158","6.819545454545454","7.337727272727272","0.5343478260869565","6.733636363636363","6.3999999999999995","6.941304347826088","5.890000000000001","7.443478260869565","7.609545454545454","7.9552173913043465","9.678260869565218","7.553043478260868","6.886666666666666","4.3","6.741363636363636","5.716818181818183","5.591904761904762","7.900869565217391","7.549130434782609","12.50090909090909","8.201739130434785","","4.616086956521739","8.158260869565218","4.420909090909091","8.247272727272728","6.967272727272726","6.471304347826089","6.261739130434784","6.93304347826087","3.5152173913043474","6.405909090909091","6.670869565217392","5.825909090909092","7.160454545454547","6.926363636363638","6.967272727272728","8.726521739130435","6.1213043478260865","12.9875","6.525652173913044","4.39695652173913","7.3","5.549130434782608","20.935","6.939999999999999","5.547826086956522","7.035909090909089","7.775454545454545","6.3481818181818195","6.329090909090909","8.206363636363639","5.900434782608696","6.922173913043477","8.104545454545455","6.715454545454545","12.056956521739128","6.020909090909091","","7.786956521739131","8.136190476190475","6.481739130434783","6.942608695652176","14.10363636363636","6.028636363636363","6.391363636363636","5.967272727272728","6.978260869565218","6.180909090909091","7.023913043478261","7.328636363636363","6.031363636363637","7.008260869565217","3.999523809523809","7.392857142857143","8.374347826086957","6.501304347826087","6.430000000000001","7.384782608695651","6.756","3.763233333333334","","3.604766666666667","2.699333333333333","4.072466666666666","3.4161","3.2452068965517245","2.5324000000000004","2.469833333333333","3.897551724137931","2.027133333333333","3.295035714285715","3.249233333333334","","3.014482758620689","","3.3232","4.327033333333333","-1","1.3459999999999999","2.1441000000000003","3.9473000000000003","3.0779666666666663","5.2012","3.195","4346.941200000001","1.4613333333333334","3.1974","-1","4.835066666666665","4.2148","5.633633333333333","4.4602666666666675","","2.681833333333334","4.452735294117647","4.260466666666667","4.5641","7.515633333333333",""
"2018-07-07T14:30:00Z","","6.127391304347826","5.092173913043479","7.104545454545454","6.1452173913043495","6.306956521739131","3.7943478260869563","6.459545454545454","8.718181818181817","7.104999999999999","5.932272727272727","6.669545454545456","6.986086956521739","6.820909090909091","4.4052380952380945","6.8500000000000005","4.767826086956521","6.087826086956523","","7.011363636363638","7.223478260869564","7.3500000000000005","7.099565217391305","7.363913043478261","0.673181818181818","6.714782608695652","6.750454545454545","7.3077272727272735","6.116521739130435","7.3963636363636365","7.283913043478261","7.867142857142857","9.786818181818182","7.672272727272727","6.930434782608696","2.919565217391303","6.390000000000001","6.160434782608695","5.735217391304347","7.680909090909089","7.45","12.491739130434786","7.245909090909091","","5.2690909090909095","7.249090909090911","4.340434782608695","8.575909090909093","6.8078260869565215","6.600909090909092","6.993636363636364","7.546818181818183","3.607272727272728","6.407391304347825","6.654666666666667","5.822173913043478","7.228260869565219","6.6000000000000005","7.071818181818182","9.390909090909092","6.25818181818182","13.519","6.427727272727273","4.302727272727272","7.897826086956522","5.84909090909091","20.68956521739131","7.26391304347826","6.030454545454546","7.19","7.852608695652173","6.337826086956523","6.819999999999999","8.537826086956523","6.284090909090909","7.052727272727274","7.68608695652174","6.8834782608695635","5.591818181818181","6.179565217391304","","7.708181818181817","6.977391304347826","6.425454545454546","7.275","14.632608695652177","6.048695652173912","6.6099999999999985","6.260869565217392","7.869999999999998","6.398695652173912","7.091363636363638","7.310869565217393","5.762608695652173","6.556363636363637","4.498095238095238","7.129565217391306","8.764545454545454","6.5554545454545465","6.7313636363636355","7.553636363636364","6.789433333333333","3.710366666666667","","3.8385666666666665","2.1719","4.481933333333333","3.633633333333334","3.5274","2.630866666666667","2.786866666666666","3.813766666666666","2.1247","2.7998","3.4670333333333336","","3.9256","","3.5666451612903227","4.2169","-1","1.6397333333333335","2.8202666666666674","4.400866666666667","3.4963793103448286","5.154233333333334","3.203416666666667","4344.5105","1.4302666666666672","4.035166666666666","-1","5.226333333333333","4.7098666666666675","6.296499999999998","4.564866666666668","","2.8379","4.54253125","3.6051666666666673","4.832633333333334","7.467933333333333",""
"2018-07-07T15:00:00Z","","5.450909090909092","4.632272727272726","6.528260869565218","5.946818181818181","6.079090909090908","3.628181818181818","6.072173913043478","8.847826086956522","6.088571428571429","5.611304347826087","5.851739130434782","6.4445454545454535","6.623478260869564","4.4708695652173915","6.9860869565217385","4.765","6.104090909090909","","7.338571428571428","7.439545454545455","7.443181818181821","6.931904761904763","6.945000000000001","0.6782608695652173","7.061904761904763","6.759565217391305","6.3591304347826085","5.319999999999999","7.245238095238094","7.428636363636364","8.114347826086956","9.916521739130435","6.359130434782609","6.003181818181819","2.9671428571428575","6.272173913043478","6.165000000000001","5.674090909090908","6.79304347826087","7.865652173913043","12.595454545454546","6.688695652173913","","4.888260869565216","7.509565217391304","4.121363636363637","8.993181818181819","6.105","6.452608695652175","5.609565217391305","6.975454545454546","3.731739130434782","6.1890909090909085","6.961363636363638","4.915454545454546","7.158181818181817","7.100454545454546","7.062608695652174","8.878695652173915","5.7156521739130435","13.467894736842107","6.110434782608697","4.417391304347826","7.2354545454545445","5.1121739130434785","20.23045454545455","6.592857142857143","5.752173913043477","7.27809523809524","8.115454545454543","6.445238095238096","6.1499999999999995","7.197727272727272","5.8191304347826085","7.2208695652173915","7.281818181818181","6.838571428571429","5.285217391304347","6.072272727272726","","7.501818181818183","6.730952380952381","6.874782608695651","7.20181818181818","14.68681818181818","6.151363636363637","6.243636363636364","6.396818181818182","6.944782608695652","5.828636363636364","7.0545454545454565","7.658636363636362","5.850454545454546","6.853478260869564","4.317727272727272","6.476363636363636","8.73521739130435","5.732608695652174","6.683478260869565","7.1160869565217375","6.942233333333333","4.0424","","3.9341666666666666","2.7011034482758625","3.5671666666666666","3.7920333333333334","3.5043333333333324","2.035433333333333","1.7317333333333336","3.962533333333333","2.1749","2.570033333333334","3.1965999999999997","","3.3880333333333343","","3.3862333333333328","3.805034482758621","-1","1.5588666666666666","2.163206896551724","3.4455666666666662","3.3991290322580645","5.242233333333333","3.43865625","4323.3963125","0.9460333333333336","3.918866666666666","-1","4.165266666666666","4.0504","5.836366666666667","4.715766666666666","","2.8177931034482757","4.1311333333333335","2.956466666666667","4.2015666666666664","7.335133333333333",""
"2018-07-07T15:30:00Z","","5.3017391304347825","3.902173913043478","6.5186363636363645","6.0291304347826085","5.586521739130435","3.749130434782608","6.183333333333332","8.77909090909091","6.10695652173913","5.503181818181817","5.800000000000001","6.374782608695653","6.494090909090911","4.1045454545454545","6.463636363636366","4.793478260869565","5.343913043478261","","7.21304347826087","7.125652173913043","7.268695652173912","5.888695652173913","7.133478260869565","1.349090909090909","6.739565217391304","6.546363636363637","6.300454545454546","4.777272727272727","7.131818181818184","7.651739130434783","7.893636363636362","11.87909090909091","6.044999999999999","5.856086956521739","1.9986956521739137","5.946521739130433","5.92","4.891739130434783","7.208636363636364","7.605454545454546","12.297826086956523","7.4054545454545435","","3.9204545454545454","7.160000000000002","4.23695652173913","8.678260869565218","6.476521739130435","5.871818181818182","4.983181818181818","7.163478260869565","3.416363636363636","5.6378260869565215","6.576956521739131","5.373913043478261","6.960454545454544","6.950434782608695","6.57681818181818","7.972272727272725","5.670454545454545","12.948999999999998","6.344545454545455","4.492272727272727","7.044782608695653","5.097272727272728","19.796086956521737","7.142173913043478","5.627727272727274","6.834782608695652","7.744347826086956","6.382173913043479","6.09909090909091","6.880454545454544","5.5561904761904755","6.765909090909091","8.287826086956523","7.073913043478262","4.799545454545454","5.352608695652174","","7.672727272727275","6.912608695652173","6.585909090909093","6.773333333333335","14.47347826086957","6.135454545454545","5.515652173913043","6.165217391304347","6.772272727272727","5.190434782608696","6.972173913043478","7.49304347826087","6.093478260869565","7.100434782608696","3.945555555555556","6.838260869565216","8.64227272727273","5.659545454545454","5.872272727272729","6.779545454545455","6.5088","3.1436","","3.8346000000000005","2.8824666666666667","3.423966666666667","3.460166666666667","3.7408333333333332","2.2567","1.565966666666667","3.3508","2.082133333333333","2.4644999999999997","2.2774333333333336","","2.294833333333334","","3.0505000000000004","4.026966666666667","-1","1.8350999999999995","1.9896","2.959366666666667","3.1177000000000006","5.240300000000001","3.5233999999999996","4344.2965","1.0783333333333331","3.7837000000000005","-1","4.1491999999999996","4.209533333333335","6.0860666666666665","4.813793103448277","","2.6978666666666666","4.163333333333333","3.1667","3.8573999999999993","7.495413793103448",""
"2018-07-07T16:00:00Z","","5.480454545454546","4.328636363636363","6.607391304347826","5.836190476190477","5.576363636363637","3.708636363636363","5.5990909090909105","8.38","6.189545454545454","5.408695652173913","5.754347826086956","5.998095238095239","10.767826086956521","3.6908695652173917","6.870000000000001","4.824999999999999","5.27090909090909","","7.125238095238096","16.278181818181817","6.926956521739129","5.855714285714286","6.571818181818184","0.6904347826086957","5.708181818181819","6.435652173913044","6.4408695652173895","5.493913043478261","7.060000000000001","7.171363636363636","8.15608695652174","14.246086956521735","6.246818181818184","5.6859090909090915","2.4395454545454545","5.686818181818181","6.030454545454546","4.817272727272728","6.763043478260869","7.511739130434783","12.521363636363635","7.110000000000001","","4.066521739130435","7.3552173913043495","4.048636363636364","8.328636363636365","6.141363636363637","5.494090909090911","5.00590909090909","7.165000000000001","3.2739130434782613","5.697272727272729","7.002272727272729","5.525","6.822608695652172","6.5963636363636375","6.970454545454544","8.10434782608696","5.571304347826087","12.66285714285714","5.896521739130434","4.175652173913044","7.05090909090909","5.329130434782607","20.395909090909093","7.2150000000000025","5.453913043478261","11.880454545454542","7.594090909090906","5.820869565217391","6.122608695652175","7.187826086956522","5.503478260869566","7.213043478260867","7.531363636363635","6.921304347826087","7.873478260869566","5.442727272727273","","6.977826086956522","6.706818181818179","13.45608695652174","6.530434782608695","14.90363636363636","5.803478260869566","5.665","6.020454545454546","6.7799999999999985","5.6854545454545455","6.62409090909091","7.069090909090909","5.737272727272728","6.644090909090909","3.7904999999999993","5.725454545454546","8.57913043478261","5.8326086956521745","5.747391304347826","6.836956521739131","6.711366666666666","4.314166666666666","","3.860266666666667","2.1818999999999997","3.3001333333333336","3.3519000000000005","3.9247666666666663","2.4040000000000004","1.6402","3.087533333333333","1.9136666666666666","2.2618666666666667","2.3390666666666675","","2.6394999999999995","","3.244966666666667","3.7289666666666657","-1","1.5851666666666664","1.3135333333333332","2.768833333333333","2.5613000000000006","5.127866666666666","3.0646666666666667","4304.9753125","1.1310666666666667","3.038966666666666","-1","4.6491999999999996","2.854966666666667","5.8068","4.7155000000000005","","2.4601724137931034","3.7051666666666665","3.6938666666666666","3.882033333333333","8.439793103448274",""
"2018-07-07T16:30:00Z","","5.021818181818182","4.955652173913045","7.11590909090909","5.546521739130435","5.133913043478262","3.5504347826086957","6.114545454545455","8.467272727272727","5.7299999999999995","4.746818181818182","5.445454545454545","6.391304347826087","10.427727272727273","4.405454545454545","6.177272727272726","4.366521739130435","5.253043478260871","","7.048181818181817","7.211304347826087","7.663636363636363","6.098260869565217","6.079565217391305","0.5509090909090908","5.617391304347826","6.758636363636365","6.168181818181818","4.909090909090909","6.972272727272728","7.01086956521739","8.049545454545454","29.216363636363642","6.93","5.2708695652173905","2.2817391304347825","5.559565217391306","7.715217391304347","4.864782608695652","6.261818181818182","7.280454545454546","11.727826086956522","6.717727272727274","","4.930909090909091","7.727727272727271","3.763478260869565","8.399565217391306","5.6786956521739125","5.5704347826086975","4.852608695652174","6.919999999999999","3.1904545454545454","5.876956521739131","6.180434782608694","5.336363636363636","7.019999999999999","6.489999999999999","6.901363636363635","7.859090909090907","4.974090909090909","13.678125","5.7309090909090905","4.241904761904762","6.50391304347826","5.012857142857143","19.393913043478257","6.271304347826088","4.968181818181819","13.087391304347829","7.52727272727273","6.765909090909091","5.818181818181818","7.587727272727273","5.318181818181818","8.712272727272728","6.525652173913044","6.693181818181817","3.224545454545455","5.435217391304348","","6.3609090909090895","6.412608695652173","7.383181818181819","5.96","14.023913043478261","6.324545454545454","5.368695652173912","6.355652173913044","7.009545454545454","5.188695652173912","6.550000000000001","7.04913043478261","5.6265217391304345","6.591304347826087","3.7456249999999995","5.393913043478261","8.743181818181817","5.169090909090909","6.01090909090909","6.429090909090909","6.3013666666666674","2.628866666666667","","3.7791333333333337","2.4203","3.092966666666667","2.559733333333334","3.6428","2.1171333333333333","1.8414666666666675","3.1850000000000005","2.0442333333333336","1.8735","2.9572","","2.4089","","3.1617","3.3075","-1","1.4348","0.5844000000000001","2.5604666666666662","2.5523999999999996","4.651833333333333","2.8769","4328.154444444444","0.4579000000000001","2.641366666666667","-1","3.8622413793103445","2.403866666666666","5.902199999999999","4.513199999999999","","2.0041","5.5095","2.298866666666667","2.877533333333333","6.9886",""
"2018-07-07T17:00:00Z","","5.9030434782608685","5.180909090909091","7.702608695652175","5.337727272727272","5.516363636363637","3.6809090909090902","5.376818181818182","7.398636363636364","5.569545454545454","6.095217391304349","6.249130434782609","5.930909090909091","6.162173913043477","4.639565217391305","5.88304347826087","4.369545454545454","5.265454545454546","","6.707727272727274","6.825909090909093","7.132272727272729","5.681818181818181","6.655000000000001","2.060869565217391","5.389090909090909","6.256521739130435","7.326521739130435","5.433478260869565","6.2413043478260875","7.0190909090909095","7.026521739130433","33.85999999999999","8.222272727272728","5.87681818181818","1.7554545454545454","6.027727272727273","5.435000000000001","5.108636363636364","7.846521739130436","6.823478260869565","11.716818181818182","7.328695652173913","","5.276521739130434","8.734782608695653","3.434090909090908","7.581363636363637","6.556818181818182","5.066363636363636","4.960434782608695","7.300454545454546","3.196521739130435","5.387272727272728","5.993636363636364","6.22409090909091","6.755909090909089","6.427727272727273","6.355909090909091","7.763913043478261","5.089565217391304","","6.763478260869565","4.086086956521739","6.651363636363637","5.732272727272728","19.12909090909091","7.193181818181818","4.946086956521739","6.587272727272728","6.883181818181817","6.021739130434782","5.521739130434782","8.946956521739128","5.515217391304348","6.588695652173912","7.583181818181817","6.19304347826087","3.761304347826087","5.6904545454545445","","6.996363636363636","7.291818181818181","6.597391304347828","5.653478260869565","13.674545454545454","6.56391304347826","5.497272727272727","5.770000000000001","7.078260869565218","5.368636363636364","6.040000000000001","6.985454545454545","5.357727272727273","6.572272727272726","","6.593181818181818","8.501739130434782","6.109565217391304","6.067826086956522","6.329565217391305","5.601166666666668","1.4611666666666667","","3.1941666666666664","1.8183666666666667","2.8918666666666666","1.9401666666666666","3.1660333333333335","2.9463","1.858766666666667","2.8601999999999994","1.5444999999999998","3.4887","2.910066666666667","","2.3734000000000006","","2.5807333333333338","2.747733333333334","-1","1.2080666666666668","0.6664","2.861966666666667","2.9746","4.5374","3.393366666666666","4347.878884615385","0.24406666666666663","7.753366666666666","-1","5.059275862068965","3.6354333333333333","5.372966666666668","4.3072","","2.1319000000000004","5.634099999999999","3.0006999999999997","3.3041724137931032","6.479299999999999",""
"2018-07-07T17:30:00Z","","6.426818181818183","5.016521739130434","6.872727272727274","5.195217391304348","5.889130434782608","3.762608695652173","5.272608695652174","7.1095454545454535","6.179090909090908","6.501363636363636","6.590476190476189","6.012727272727273","5.782727272727272","4.233636363636364","6.291363636363636","4.747727272727273","5.375217391304347","","6.478695652173914","6.68695652173913","7.005217391304347","5.875652173913043","6.731818181818181","0.47090909090909094","5.065000000000001","6.336363636363637","7.682272727272727","6.956363636363636","10.427142857142858","7.40913043478261","6.786363636363634","18.470454545454547","8.245217391304347","7.028181818181818","1.4417391304347829","5.914782608695652","5.305238095238094","5.057727272727272","7.270454545454545","6.512727272727273","12.414347826086958","7.497272727272726","","5.156363636363635","7.685","3.497826086956522","7.053478260869565","7.085217391304349","5.163478260869565","5.785238095238095","7.163478260869566","2.8568181818181824","5.989545454545455","6.464782608695651","6.363913043478261","6.584347826086956","6.555909090909089","6.165454545454546","8.398181818181818","6.5231818181818175","12.177142857142856","5.901818181818182","4.048571428571428","7.240434782608696","6.267826086956523","19.489545454545453","8.059130434782608","5.595000000000001","6.147826086956522","6.901739130434783","5.589545454545455","6.576190476190474","9.371363636363634","5.5227272727272725","6.3525","7.259130434782609","6.4359090909090915","5.697272727272727","5.604545454545455","","7.199090909090909","7.432608695652175","7.022272727272727","5.040454545454545","14.317391304347824","6.250909090909091","5.896521739130436","5.593913043478261","7.00090909090909","6.8252173913043475","9.626956521739132","7.187826086956522","5.6982608695652175","6.798260869565218","3.6239999999999997","5.862173913043478","8.32","7.016818181818182","5.9372727272727275","7.372727272727272","5.568933333333335","3.2233333333333336","","3.384866666666667","2.0985333333333336","3.0120666666666667","2.484310344827586","2.8293999999999997","3.1843103448275865","2.257233333333333","2.9054137931034485","1.7378","2.2895333333333334","3.3588333333333327","","3.129233333333334","","2.5978333333333334","5.227500000000001","-1","1.2782000000000002","1.5421666666666667","4.6336666666666675","2.4688000000000003","5.069800000000001","1.6704642857142853","4404.854434782608","0.6174333333333334","4.971733333333333","-1","5.849068965517241","4.431300000000001","5.361482758620689","3.5548666666666664","","2.8027333333333333","3.688933333333333","3.0295","3.4202","5.888066666666666",""
"2018-07-07T18:00:00Z","","6.430000000000001","5.062272727272727","6.798260869565217","5.358636363636364","6.038181818181817","3.4545454545454537","4.604761904761904","6.893913043478262","6.890434782608694","6.003478260869567","6.203478260869565","5.635","5.749130434782609","4.3386956521739135","7.6747826086956525","4.5227272727272725","5.776818181818182","","6.034545454545454","6.295238095238096","7.242272727272726","6.840000000000001","6.196363636363637","0.5160869565217395","5.408181818181817","6.557391304347827","7.363043478260869","6.30608695652174","8.549565217391306","7.745909090909091","6.280434782608697","11.151739130434782","6.856363636363636","6.414545454545456","1.3231818181818182","7.532727272727272","5.195454545454546","5.091818181818181","6.747391304347826","6.427391304347824","11.725454545454546","7.0495652173913035","","5.049999999999998","7.315652173913044","3.4009523809523805","6.762727272727273","6.782272727272726","5.783333333333334","6.199130434782608","7.234545454545454","3.406956521739131","5.920454545454547","7.242727272727274","6.157727272727271","6.502857142857142","6.244999999999999","6.32913043478261","9.022608695652174","5.949565217391303","12.114","5.764347826086957","3.3756521739130436","7.0550000000000015","6.031818181818182","18.69090909090909","7.241363636363635","5.5813043478260855","6.078181818181817","6.862727272727272","5.230434782608698","6.706956521739131","7.68","6.812173913043479","6.206956521739131","6.82409090909091","6.269130434782609","6.275652173913044","6.087727272727273","","6.46304347826087","7.0636363636363635","5.448260869565217","4.935217391304348","13.409999999999998","5.861304347826087","5.824545454545455","5.8113636363636365","6.912857142857142","6.10904761904762","8.20409090909091","7.290476190476191","5.988181818181817","7.169545454545454","3.7139999999999995","5.584285714285714","10.053913043478262","6.374782608695653","6.104782608695653","7.254782608695654","5.4059333333333335","2.2676333333333334","","3.6943666666666672","1.2497999999999998","3.175033333333333","1.6461724137931033","2.856233333333333","2.9448999999999996","1.4070999999999996","3.020233333333333","2.2805333333333335","2.011566666666667","2.8721333333333328","","2.4577","","3.1521666666666666","3.9649000000000005","-1","1.5097000000000003","1.2949999999999997","3.935466666666666","3.111633333333334","4.948833333333334","2.6933","4390.1729642857135","0.1695333333333333","3.1545333333333336","-1","5.589799999999999","3.6169","6.239966666666667","3.2026666666666666","","2.3368333333333333","3.8024999999999998","3.0915999999999997","6.589499999999999","5.490633333333332",""
